#name	lat	lon	country	population
Odessa	31.84568	-102.36764	US	114428
Odintsovo	55.66977	37.27716	RU	137041
Offa	8.14911	4.72074	NG	113830
Offenbach	50.10061	8.76647	DE	119192
Ogbomoso	8.13373	4.24014	NG	433030
Ojo de Agua	19.68028	-99.01	MX	386290
Okara	30.81029	73.45155	PK	533693
Okayama	34.65	133.93333	JP	724691
Okazaki	34.95	137.16667	JP	384654
Okene	7.55122	6.23589	NG	479178
Okigwe	5.82917	7.35056	NG	115499
Okinawa	26.33583	127.80139	JP	142752
Oklahoma City	35.46756	-97.51643	US	681054
Okrika	4.74215	7.08368	NG	133271
Oktyabrsky	54.48147	53.47103	RU	108200
Olanchito	15.48131	-86.57415	HN	124286
Olathe	38.8814	-94.81913	US	134305
Oldenburg	53.14039	8.21479	DE	159218
Oldham	53.54051	-2.1183	GB	237110
Oleksandrivskyi	47.96788	37.80335	UA	100330
Oleksiyivka	50.04516	36.19322	UA	100500
Olinda	-8.00889	-34.85528	BR	366754
Olmaliq	40.84472	69.59833	UZ	133400
Olongapo	14.82917	120.28278	PH	221178
Olsztyn	53.78376	20.49272	PL	169793
Omaha	41.25626	-95.94043	US	486051
Omdurman	15.64453	32.47773	SD	1849659
Omsk	54.99244	73.36859	RU	1172070
Ondjiva	-17.06667	15.73333	AO	121537
Ondo	7.09316	4.83528	NG	375000
Ongata Rongai	-1.3953	36.764	KE	172569
Ongole	15.50357	80.04454	IN	208344
Onitsha	6.14978	6.78569	NG	1553000
Onomichi	34.41667	133.2	JP	131170
Ontario	34.06334	-117.65089	US	171214
Ooty	11.4134	76.69521	IN	233426
Opole	50.67119	17.92604	PL	127676
Oradea	47.0458	21.91833	RO	183105
Orai	25.99023	79.45334	IN	158265
Oral	51.24601	51.42558	KZ	330000
Oran	35.69906	-0.63588	DZ	803329
Orange	33.78779	-117.85311	US	140992
Ordos	39.6086	109.78157	CN	1940653
Ordu	40.97782	37.89047	TR	229214
Orekhovo-Borisovo	55.61252	37.72639	RU	144000
Orekhovo-Borisovo Severnoye	55.61667	37.68333	RU	128000
Orekhovo-Zuyevo	55.81242	38.99155	RU	120000
Orenburg	51.76712	55.09883	RU	564773
Orihuela	38.08483	-0.94401	ES	101321
Orizaba	18.85195	-97.09957	MX	123182
Orkney	-26.98023	26.67272	ZA	110052
Orlando	28.53834	-81.37924	US	334854
Orléans	45.45732	-75.50433	CA	125937
Orléans	47.90248	1.90407	FR	116344
Ormoc	11.00639	124.6075	PH	238545
Orsha	54.51362	30.40365	BY	101662
Orsk	51.23206	58.48802	RU	246836
Oruro	-17.97153	-67.0932	BO	208684
Orël	52.96879	36.0791	RU	303696
Orūmīyeh	37.55274	45.07605	IR	577307
Osaka	34.69379	135.50107	JP	2753862
Osan	37.15222	127.07056	KR	238788
Osasco	-23.5325	-46.79167	BR	728615
Osh	40.52828	72.7985	KG	322164
Oshawa	43.90012	-78.84957	CA	175383
Oshodi	6.55504	3.34363	NG	170870
Oslo	59.91273	10.74609	NO	1082575
Osmaniye	37.07417	36.24778	TR	202837
Osnabrück	52.27264	8.0498	DE	166462
Osogbo	7.77104	4.55698	NG	645000
Osorno	-40.57395	-73.13348	CL	135773
Ostrava	49.83465	18.28204	CZ	279791
Ota	6.68867	3.23202	NG	251546
Otaru	43.18944	141.00222	JP	115333
Ottakring	48.21667	16.3	AT	104627
Ottawa	45.41117	-75.69812	CA	1017449
Ottawa South	45.3921	-75.68725	CA	125090
Ouagadougou	12.36566	-1.53388	BF	2415266
Ouahigouya	13.5769	-2.41786	BF	124587
Ouargla	31.94932	5.32502	DZ	169928
Oued Zem	32.8627	-6.57359	MA	104029
Oujda	34.68139	-1.90858	MA	539711
Oulu	65.01236	25.46816	FI	216066
Ourense	42.33669	-7.86407	ES	105233
Ourinhos	-22.97889	-49.87056	BR	103970
Overland Park	38.98223	-94.67079	US	186515
Oviedo	43.36029	-5.84476	ES	220027
Owerri	5.48363	7.03325	NG	545000
Owo	7.1962	5.58681	NG	276574
Oxford	51.75222	-1.25596	GB	162100
Oxnard	34.1975	-119.17705	US	207254
Oyama	36.3	139.8	JP	167647
Oyo	7.85367	3.93235	NG	736072
Paarl	-33.73378	18.97523	ZA	236910
Pachuca de Soto	20.11697	-98.73329	MX	256584
Padalarang	-6.83778	107.47278	ID	193114
Padang	-0.94924	100.35427	ID	942938
Padangsidempuan	1.37952	99.27146	ID	243843
Paderborn	51.71905	8.75439	DE	142161
Padua	45.40797	11.88586	IT	203725
Paech’ŏn-ŭp	37.99306	126.30139	KP	159825
Paek'ak	39.46275	125.60594	KP	125924
Pagadian	7.8257	123.437	PH	206483
Pailou	30.79641	108.3858	CN	104351
Pak Kret	13.91179	100.49774	TH	190272
Pakokku	21.33489	95.08438	MM	126938
Pakpattan	30.34314	73.38944	PK	126706
Palakkad	10.77319	76.65366	IN	132728
Palangkaraya	-2.20833	113.91667	ID	318247
Palembang	-2.91673	104.7458	ID	1801367
Palermo	38.1166	13.3636	IT	648260
Palhoça	-27.64528	-48.66778	BR	175272
Pallabi	23.825	90.37	BD	597574
Pallāvaram	12.96796	80.15025	IN	233984
Palm Bay	28.03446	-80.58866	US	119760
Palma	39.56939	2.65024	ES	438234
Palma Soriano	20.21149	-75.99438	CU	102826
Palmas	-10.16745	-48.32766	BR	306296
Palmdale	34.57943	-118.11646	US	158351
Palmira	3.53944	-76.30361	CO	312519
Palo Negro	10.17389	-67.54194	VE	128875
Palopo	-2.9925	120.19694	ID	184961
Paltan	23.73625	90.41426	BD	184492
Palu	-0.90833	119.87083	ID	389959
Palwal	28.14469	77.32546	IN	131926
Pamanukan	-6.28417	107.81056	ID	114290
Pamplona	42.81687	-1.64323	ES	208243
Pamulang	-6.34278	106.73833	ID	174557
Panabo	7.30806	125.68417	PH	211242
Panalanoy	11.25111	125.00639	PH	189090
Panama City	8.9936	-79.51973	PA	408168
Panchkula	30.69461	76.8504	IN	211355
Pandi	14.865	120.95722	PH	162725
Pandit Deen Dayal Upadhyaya Nagar	25.28307	83.11968	IN	109650
Pangkalanbuun	-2.6832	111.6259	ID	108814
Pangkalpinang	-2.12914	106.11377	ID	226297
Panguíla	-8.69335	13.44914	AO	158068
Panipat	29.38747	76.96825	IN	295970
Paniqui	15.6689	120.5806	PH	106190
Panjin	41.121	122.0739	CN	1166481
Pano Aqil	27.85619	69.11111	PK	102701
Panshan	41.18806	122.04944	CN	625040
Panvel	18.98878	73.11013	IN	195373
Panzhihua	26.58509	101.71276	CN	787177
Paradise	36.09719	-115.14666	US	223167
Paragominas	-2.99565	-47.35488	BR	105550
Parakou	9.33716	2.63031	BJ	255478
Paramaribo	5.86638	-55.16682	SR	223757
Paranaguá	-25.51626	-48.52537	BR	141013
Paranaque City	14.48156	121.01749	PH	703245
Paraná	-31.73271	-60.52897	AR	247139
Parauapebas	-6.0675	-49.90222	BR	267836
Parbhani	19.26855	76.77081	IN	307170
Pardīs	35.74687	51.81222	IR	114249
Pare	-7.7679	112.198	ID	106007
Parelheiros	-23.8275	-46.72694	BR	153695
Parepare	-4.0135	119.6255	ID	160309
Parintins	-2.62833	-56.73583	BR	101956
Paris	48.85341	2.3488	FR	2138551
Paris 11 Popincourt	48.8574	2.3795	FR	138170
Paris 11e Arrondissement	48.85834	2.37952	FR	144292
Paris 12 Reuilly	48.8412	2.3876	FR	138024
Paris 12e Arrondissement	48.83523	2.43505	FR	140311
Paris 13 Gobelins	48.8322	2.3561	FR	181271
Paris 13e Arrondissement	48.8262	2.35986	FR	177833
Paris 14 Observatoire	48.8331	2.3264	FR	136455
Paris 15 Vaugirard	48.8412	2.3003	FR	229713
Paris 16 Passy	48.8637	2.2769	FR	159386
Paris 17 Batignolles-Monceau	48.8835	2.3219	FR	159212
Paris 18 Buttes-Montmartre	48.8925	2.3444	FR	183127
Paris 19 Buttes-Chaumont	48.8817	2.3822	FR	178691
Paris 20 Ménilmontant	48.8646	2.3984	FR	185140
Parla	40.23604	-3.76752	ES	115611
Parma	44.79935	10.32618	IT	198292
Parnamirim	-5.91556	-35.26278	BR	271713
Parnaíba	-2.90472	-41.77667	BR	138008
Parung	-6.42139	106.73306	ID	128905
Pasadena	29.69106	-95.2091	US	153784
Pasadena	34.14778	-118.14452	US	142250
Pasarkemis	-6.17028	106.53028	ID	263289
Pasay	14.53748	121.00144	PH	416522
Paseh	-7.068	107.794	ID	126181
Pasig City	14.58691	121.0614	PH	853050
Pasir Gudang	1.462	103.9053	MY	534659
Pasir Mas	6.04934	102.13987	MY	230424
Pasir Puteh	5.83333	102.4	MY	137400
Pasrur	32.26286	74.66327	PK	102717
Passo Fundo	-28.26278	-52.40667	BR	179529
Passos	-20.71889	-46.60972	BR	111939
Pasto	1.21456	-77.27846	CO	392930
Pasuruan	-7.6453	112.9075	ID	213469
Paterson	40.91677	-74.17181	US	147754
Pathein	16.77919	94.73212	MM	237089
Pathānkot	32.27484	75.65287	IN	174306
Pati	-6.7559	111.038	ID	107028
Patiāla	30.33625	76.3922	IN	446246
Patna	25.59408	85.13563	IN	1684297
Patos de Minas	-18.57889	-46.51806	BR	159235
Pattaya	12.93333	100.88333	TH	116417
Pattoki	31.02021	73.85333	PK	113735
Paulista	-7.94083	-34.87306	BR	342167
Paulo Afonso	-9.40611	-38.21472	BR	112870
Paulínia	-22.76111	-47.15417	BR	110537
Pavlodar	52.27601	76.96881	KZ	329002
Pavlohrad	48.53214	35.86878	UA	101430
Paya Terubong	5.37278	100.27972	MY	226712
Payakumbuh	-0.2159	100.6334	ID	139576
Paço do Lumiar	-2.53222	-44.1075	BR	145643
Pearland	29.56357	-95.28605	US	108821
Pechersk	50.44441	30.52348	UA	100900
Pedreira	-23.70675	-46.64982	BR	163586
Peicheng	34.73611	116.92472	CN	195363
Pekalongan	-6.8886	109.6753	ID	324564
Pekanbaru	0.51667	101.44167	ID	1167599
Pelabuhanratu	-6.9875	106.55139	ID	109523
Pelentong	1.5243	103.824	MY	583640
Pelotas	-31.76997	-52.34101	BR	320674
Pemalang	-6.89193	109.38263	ID	184149
Pematangsiantar	2.9595	99.0687	ID	279198
Pemba	-12.97395	40.51775	MZ	232932
Pembroke Pines	26.00315	-80.22394	US	166611
Pengpu	31.2855	121.4367	CN	152725
Pengze	29.89885	116.54572	CN	350000
Penza	53.19568	45.01075	RU	523553
Peoria	40.69365	-89.58899	US	115070
Peoria	33.5806	-112.23738	US	190985
Perbaungan	3.5679	98.956	ID	157174
Percut	3.6253	98.864	ID	311063
Perdizes	-23.53872	-46.68093	BR	102391
Pereira	4.81428	-75.69488	CO	467269
Peristéri	38.01539	23.69187	GR	139981
Perling	1.48061	103.68381	MY	101263
Perm	58.01046	56.25017	RU	982419
Perpignan	42.69764	2.89541	FR	110706
Perth	-31.95224	115.8614	AU	2384371
Perugia	43.1122	12.38878	IT	120137
Pervouralsk	56.90528	59.94361	RU	133600
Pescara	42.4584	14.20283	IT	119554
Peshawar	34.008	71.57849	PK	4758762
Pest	47.5	19.08333	HU	1001748
Petaling Jaya	3.10726	101.60671	MY	807879
Petapa	14.50189	-90.56196	GT	135447
Petare	10.47679	-66.80786	VE	364684
Petaẖ Tiqva	32.08707	34.88747	IL	253529
Peterborough	52.57364	-0.24777	GB	163379
Petrogradka	59.96567	30.31154	RU	130455
Petrolina	-9.39861	-40.50083	BR	386791
Petropavl	54.87343	69.15065	KZ	200920
Petropavlovsk-Kamchatsky	53.06393	158.62751	RU	181216
Petrozavodsk	61.78491	34.34691	RU	279190
Petrópolis	-22.505	-43.17861	BR	272691
Petržalka	48.12331	17.12866	SK	112380
Peñalolén	-33.46836	-70.53411	CL	241599
Pforzheim	48.88436	8.69892	DE	119313
Phagwāra	31.22452	75.77387	IN	100146
Phalaborwa	-23.94299	31.14107	ZA	109468
Phan Rang-Tháp Chàm	11.56432	108.98858	VN	207998
Phan Thiết	10.92889	108.10208	VN	228536
Phasi Charoen	13.71466	100.43691	TH	122070
Philadelphia	39.95238	-75.16362	US	1573916
Phnom Penh	11.56245	104.91601	KH	1573544
Phoenix	33.44838	-112.07404	US	1650070
Phong Điền	16.58321	107.36438	VN	114820
Phool Nagar	31.2024	73.94857	PK	114530
Phra Pradaeng	13.65855	100.53362	TH	196129
Phu Quoc	10.22409	103.97156	VN	294419
Phusro	23.75644	86.0051	IN	185555
Phú Mỹ	10.63333	107.06667	VN	287055
Phú Quốc	10.28715	104.01047	VN	179480
Phúc Yên	21.23695	105.70483	VN	180000
Phổ Yên	21.41978	105.8899	VN	231363
Phủ Lý	20.54531	105.91221	VN	136654
Piacenza	45.05242	9.69342	IT	103607
Piatra Neamţ	46.91667	26.33333	RO	102688
Piedecuesta	6.98789	-73.04953	CO	163362
Piedras Negras	28.70007	-100.52353	MX	150178
Pietermaritzburg	-29.61679	30.39278	ZA	839327
Pikine	14.76457	-17.39071	SN	1170791
Pilsen	49.74747	13.37759	CZ	168733
Pimpri	18.62292	73.80696	IN	1284606
Pimpri-Chinchwad	18.61867	73.80375	IN	1727692
Pinar del Río	22.41649	-83.69657	CU	186990
Pindamonhangaba	-22.92389	-45.46167	BR	165428
Pindi Bhattian	31.89844	73.27339	PK	493222
Pindiga	9.98433	10.95229	NG	106322
Pinetown	-29.82068	30.88674	ZA	144026
Pingdingshan	33.73091	113.31554	CN	979130
Pingdu	36.78444	119.94639	CN	542234
Pingliang	35.53917	106.68611	CN	504848
Pingshan	22.99376	114.71311	CN	113631
Pingwu County	32.40732	104.52738	CN	180000
Pingxiang	27.61672	113.85353	CN	893550
Pingxiang	22.09694	106.75667	CN	129843
Pinhais	-25.44472	-49.1925	BR	117000
Pinsk	52.12153	26.06726	BY	123283
Piracicaba	-22.72528	-47.64917	BR	407252
Piraeus	37.94203	23.64619	GR	163688
Piranshahr	36.701	45.1413	IR	168393
Piraquara	-25.44227	-49.06795	BR	118730
Pirituba	-23.48982	-46.7322	BR	179724
Pisa	43.70853	10.4036	IT	109960
Pita Kotte	6.8905	79.9015	LK	118179
Pitalito	1.85371	-76.05071	CO	135711
Piteşti	44.85	24.86667	RO	141275
Pithampur	22.60197	75.69649	IN	126200
Pittsburgh	40.44062	-79.99589	US	304391
Piura	-5.18192	-80.65715	PE	630000
Pizhou	34.31139	117.95028	CN	343421
Planaltina	-15.45278	-47.61417	BR	105031
Planaltina	-15.61791	-47.64874	BR	189412
Plano	33.01984	-96.69889	US	283558
Plano Piloto	-15.79411	-47.8825	BR	198697
Plaridel	14.88722	120.85722	PH	120939
Playa del Carmen	20.6274	-87.07987	MX	149923
Plaza de la Revolución	23.11936	-82.39197	CU	139135
Pleiku	13.98333	108.0	VN	114225
Ploieşti	44.95	26.01667	RO	180540
Plovdiv	42.15387	24.75001	BG	329489
Plumbon	-6.705	108.47278	ID	167105
Plymouth	50.37153	-4.14305	GB	260203
Poblacion	14.3787	121.025	PH	124554
Podgorica	42.44124	19.26309	ME	236852
Podolsk	55.42419	37.55472	RU	179400
Pohang	36.02917	129.36481	KR	492041
Pointe-Noire	-4.77609	11.86352	CG	1032000
Pokhara	28.26689	83.96851	NP	600051
Polokwane	-23.90449	29.46885	ZA	272461
Poltava	49.58925	34.55367	UA	279593
Pomona	34.05529	-117.75228	US	153266
Pompano Beach	26.23786	-80.12477	US	107762
Ponce	18.01031	-66.62398	PR	137491
Ponnāni	10.76695	75.92523	IN	105512
Ponta Grossa	-25.095	-50.16194	BR	292177
Pontianak	-0.03194	109.325	ID	686019
Poole	50.71429	-1.98458	GB	151500
Popayán	2.43823	-76.61316	CO	318059
Porbandar	21.64219	69.60929	IN	152760
Porlamar	10.95771	-63.86971	VE	216234
Port Blair	11.66613	92.74635	IN	112050
Port Dickson	2.52462	101.79651	MY	119300
Port Harcourt	4.77742	7.0134	NG	2120000
Port Louis	-20.16194	57.49889	MU	155226
Port Moresby	-9.47723	147.15089	PG	283733
Port Said	31.26531	32.3019	EG	780515
Port Saint Lucie	27.29393	-80.35033	US	164603
Port Sudan	19.61745	37.21644	SD	489725
Port-Gentil	-0.71933	8.78151	GA	164018
Port-au-Prince	18.54349	-72.33881	HT	1234742
Port-de-Paix	19.93984	-72.83037	HT	306217
Portland	45.52345	-122.67621	US	652503
Portmore	17.97102	-76.88691	JM	102861
Porto	41.1485	-8.61097	PT	252687
Porto Alegre	-30.03283	-51.23019	BR	1488252
Porto Seguro	-16.44972	-39.06472	BR	168326
Porto Velho	-8.76194	-63.90389	BR	548952
Porto-Novo	6.49646	2.60359	BJ	264320
Portoviejo	-1.05764	-80.45145	EC	321800
Portsmouth	50.79899	-1.09125	GB	208100
Porz am Rhein	50.88637	7.0583	DE	113415
Posadas	-27.39184	-55.92379	AR	305874
Potchefstroom	-26.71667	27.1	ZA	178285
Potosí	-19.58361	-65.75306	BO	141251
Potsdam	52.39886	13.06566	DE	184754
Pouso Alegre	-22.23	-45.93639	BR	152217
Poza Rica de Hidalgo	20.53315	-97.45946	MX	185242
Poznań	52.40692	16.92993	PL	536151
Pozniaky	50.40259	30.62352	UA	104400
Poá	-23.52806	-46.34472	BR	103765
Poços de Caldas	-21.78778	-46.56139	BR	168641
Prabumulih	-3.43447	104.23056	ID	103470
Praga Południe	52.24424	21.08545	PL	179836
Prague	50.08804	14.42076	CZ	1165581
Praia	14.93152	-23.51254	CV	137868
Praia Grande	-24.00583	-46.40278	BR	349935
Prato	43.8805	11.09699	IT	195089
Pravyi Bereh	47.11498	37.58519	UA	352088
Prayagraj	25.44478	81.84322	IN	1073438
Prenzlauer Berg	52.53878	13.42443	DE	148878
Presidente Prudente	-22.12556	-51.38889	BR	225668
Presnenskiy	55.75894	37.55816	RU	122000
Preston	53.76282	-2.70452	GB	313332
Pretoria	-25.74486	28.18783	ZA	2112693
Pristina	42.67272	21.16688	XK	550000
Prizren	42.21389	20.73972	XK	171464
Probolinggo	-7.7543	113.2159	ID	243746
Proddatūr	14.7502	78.54813	IN	177797
Prokop’yevsk	53.91518	86.71891	RU	219000
Providence	41.82399	-71.41283	US	190934
Provo	40.23384	-111.65853	US	115162
Pskov	57.81922	28.33181	RU	210501
Pu'er	22.78863	100.97481	CN	296565
Pucallpa	-8.37915	-74.55387	PE	326040
Puchong	3.0	101.61667	MY	375181
Pudong	31.23995	121.50094	CN	5681512
Puducherry	11.93381	79.82979	IN	657209
Pudukkottai	10.38128	78.82141	IN	117630
Puebla	19.04778	-98.20723	MX	1692181
Pueblo	38.25445	-104.60914	US	109412
Puente Alto	-33.61169	-70.57577	CL	568106
Puente de Vallecas	40.39354	-3.662	ES	244151
Puerto Ayacucho	5.66049	-67.58343	VE	125840
Puerto Barrios	15.72724	-88.59787	GT	100593
Puerto Cabello	10.47306	-68.0125	VE	174000
Puerto Cortez	15.82562	-87.92968	HN	142311
Puerto La Cruz	10.21382	-64.6328	VE	370000
Puerto Montt	-41.4693	-72.94237	CL	245902
Puerto Plata	19.79344	-70.6884	DO	146000
Puerto Princesa	9.73917	118.73528	PH	222673
Puerto Vallarta	20.617	-105.23018	MX	224166
Pulandian	39.39528	121.96694	CN	104277
Pulilan	14.90167	120.84917	PH	111384
Pulong Santa Cruz	14.27324	121.07643	PH	126844
Pune	18.51957	73.85535	IN	3124458
Punggol	1.41444	103.90694	SG	204150
Puning	23.31072	116.16869	CN	874954
Puno	-15.84003	-70.02198	PE	128637
Punta Arenas	-53.16282	-70.90922	CL	117430
Punta Cana	18.58182	-68.40431	DO	100023
Punta Cardón	11.65806	-70.215	VE	113999
Punto Fijo	11.69152	-70.19918	VE	141729
Punāsa	22.23507	76.39335	IN	350000
Puqi	29.71667	113.88333	CN	132891
Puri	19.79825	85.82494	IN	200564
Purnia	25.77895	87.47422	IN	282248
Puruliya	23.33062	86.36303	IN	122533
Purwakarta	-6.55694	107.44333	ID	179233
Purwodadi	-7.0868	110.9158	ID	139387
Purwokerto	-7.42139	109.23444	ID	230235
Pushkino	55.99456	37.82897	RU	102816
Putatan	14.39861	121.05028	PH	102146
Puthia	24.36537	88.83431	BD	159406
Putian	25.43944	119.01028	CN	1539389
Putuo	31.251	121.3897	CN	1239100
Puxi	31.24414	121.46592	CN	6683712
Puyang	29.45679	119.88872	CN	3590000
Puyang	35.75641	115.04363	CN	655674
Puyang Chengguanzhen	35.70622	115.0279	CN	104994
Pyatigorsk	44.05	43.05036	RU	142865
Pyay	18.81996	95.21562	MM	135308
Pyeongtaek	36.99472	127.08889	KR	364694
Pyin Oo Lwin	22.03501	96.45683	MM	117303
Pyongyang	39.03385	125.75432	KP	3222000
Pátra	38.2462	21.73508	GR	168034
Pécs	46.07617	18.22814	HU	145347
Pétionville	18.5125	-72.28528	HT	376834
Pôr do Sol	-15.85502	-48.12433	BR	101866
Pābna	24.00644	89.2372	BD	186781
Pākdasht	35.47854	51.6834	IR	236319
Pālanpur	24.17128	72.43827	IN	141592
Pāli	25.77276	73.32335	IN	230075
Pānihāti	22.69089	88.37404	IN	378705
Pār Naogaon	24.80418	88.94875	BD	192464
Pārsābād	39.6482	47.9174	IR	102996
Pātan	23.8507	72.12963	IN	133737
Pātan	27.67658	85.31417	NP	299283
Pīlibhīt	28.63124	79.80436	IN	131008
Płock	52.54682	19.70638	PL	127474
P’yŏngsŏng	39.24639	125.87194	KP	100000
Qadirpur Ran	30.29184	71.67164	PK	200000
Qalyub	30.17922	31.2056	EG	156363
Qal‘at Sukkar	31.8632	46.07321	IQ	110000
Qarchak	35.42873	51.57757	IR	251834
Qarshi	38.86056	65.78905	UZ	278300
Qazvin	36.26877	50.0041	IR	333635
Qaşr Bin Ghashīr	32.68333	13.18333	LY	100069
Qeładizê	36.18254	45.13017	IQ	140688
Qianjiang	30.421	112.8919	CN	179079
Qianjiang	29.53284	108.77478	CN	143727
Qiaotou	36.935	101.67361	CN	114712
Qibao	31.15267	121.35688	CN	283352
Qina	26.16418	32.72671	EG	252883
Qingdao	36.06488	120.38042	CN	7172451
Qingnian	36.84092	115.71087	CN	110046
Qingpu	31.15394	121.11408	CN	1271424
Qingyang	35.70976	107.64455	CN	2125400
Qingyuan	23.7	113.03333	CN	1738424
Qingzhou	36.69667	118.47972	CN	236406
Qinhuangdao	39.94104	119.58936	CN	759718
Qinzhou	21.98247	108.65061	CN	1296300
Qionghai	19.2425	110.46417	CN	528238
Qiqihar	47.33922	123.96154	CN	882364
Qitaihe	45.768	130.9953	CN	345033
Qods	35.7214	51.109	IR	309605
Qom	34.6401	50.8764	IR	900000
Qo‘qon	40.52861	70.9425	UZ	259700
Quanzhou	24.91389	118.58583	CN	1469157
Quarto Oggiaro	45.51314	9.14343	IT	182118
Queens	40.68149	-73.83652	US	2316841
Queenstown	-31.89756	26.87533	ZA	118599
Queenstown Estate	1.29417	103.8025	SG	101480
Queimados	-22.71611	-43.55528	BR	149093
Quelimane	-17.87861	36.88833	MZ	349842
Queluz	38.75657	-9.25451	PT	103399
Quetta	30.18414	67.00141	PK	1565546
Quetzaltenango	14.84462	-91.52316	GT	180706
Quevedo	-1.02881	-79.46264	EC	213842
Quezon	7.73028	125.09889	PH	114521
Quezon City	14.6488	121.0509	PH	3084270
Qui Nhon	13.77648	109.22367	VN	519208
Quibdó	5.69188	-76.65835	CO	129237
Quilicura	-33.36799	-70.71388	CL	210410
Quillacollo	-17.39228	-66.27838	BO	172405
Quilmes	-34.72065	-58.25454	AR	262379
Quilpué	-33.04752	-71.44249	CL	130263
Quito	-0.22985	-78.52495	EC	2781641
Qujing	25.48333	103.78333	CN	1408500
Qurayyat	31.33176	37.34282	SA	102903
Quthbullapur	17.50107	78.45818	IN	225816
Quzhou	28.95944	118.86861	CN	902767
Québec	46.81228	-71.21454	CA	531902
Quảng Ngãi	15.12047	108.79232	VN	278496
Quận Ba	10.77494	106.68628	VN	220375
Quận Bốn	10.76684	106.70574	VN	199329
Quận Mười	10.76823	106.66632	VN	399000
Quận Mười Một	10.76383	106.64355	VN	332536
Quận Năm	10.75567	106.66745	VN	187510
Quận Sáu	10.7468	106.64903	VN	271050
Quận Đức Thịnh	10.30989	105.73855	VN	132000
Qā’em Shahr	36.46671	52.86762	IR	204953
Qūchān	37.106	58.50955	IR	111752
Rabak	13.18087	32.73999	SD	135281
Rabat	34.01325	-6.83255	MA	1655753
Radom	51.40253	21.14714	PL	226794
Raebareli	26.2309	81.23315	IN	186433
Rafaḩ	31.29722	34.24357	PS	126305
Rafsanjān	30.4067	55.9939	IR	147680
Rahim Yar Khan	28.41987	70.30345	PK	517000
Raigarh	21.89764	83.3966	IN	150019
Raipur	21.23333	81.63333	IN	1027264
Raja Jang	31.22078	74.25483	PK	100000
Rajamahendravaram	17.00517	81.77784	IN	376333
Rajapalayam	9.45296	77.55335	IN	130442
Rajpur Sonarpur	22.4382	88.43205	IN	424368
Rajshahi	24.374	88.60114	BD	763580
Raleigh	35.7721	-78.63861	US	482295
Ramadi	33.42056	43.30778	IQ	223500
Ramagundam	18.755	79.474	IN	242979
Ramat Gan	32.08227	34.81065	IL	170822
Ramenki	55.7	37.5	RU	130000
Ramiros	-9.06259	13.0456	AO	323576
Ramna Maidan	23.73333	90.4	BD	143677
Rancagua	-34.1691	-70.74053	CL	212695
Ranchi	23.34316	85.3094	IN	1120374
Rancho Cucamonga	34.1064	-117.59311	US	175236
Randburg	-26.0941	28.00123	ZA	337053
Randfontein	-26.1844	27.70203	ZA	133654
Ranebennur	14.62239	75.62951	IN	106406
Rangamati	22.64317	92.19186	BD	106069
Rangel	-8.82644	13.26285	AO	190569
Rangkasbitung	-6.3591	106.2494	ID	137041
Rangpur	25.74664	89.25166	BD	1031388
Rantauprapat	2.1	99.83333	ID	103009
Raposo Tavares	-23.59245	-46.78561	BR	117738
Ras Al Khaimah	25.78953	55.9432	AE	351943
Rasapūdipalem	17.73308	83.31622	IN	1728128
Rasht	37.27611	49.58862	IR	594590
Ratlām	23.33033	75.04032	IN	264914
Raurkela Industrial Township	22.19994	84.86176	IN	216410
Rawalpindi	33.59733	73.0479	PK	3357612
Rawang	3.3213	101.5767	MY	199095
Rawson	-31.58189	-68.54211	AR	130258
Rayon KTZ	49.94349	36.36959	UA	200000
Rayong	12.68095	101.25798	TH	106737
Ra’s Bayrūt	33.9	35.48333	LB	1251739
Reading	51.45625	-0.97113	GB	318014
Recanto das Emas	-15.90864	-48.06447	BR	115550
Recife	-8.05389	-34.88111	BR	1653461
Recklinghausen	51.61379	7.19738	DE	122438
Red Deer	52.26682	-113.802	CA	100844
Regensburg	49.01513	12.10161	DE	151389
Reggio Calabria	38.11047	15.66129	IT	182455
Reggio nell'Emilia	44.69825	10.63125	IT	171944
Regina	50.45008	-104.6178	CA	226404
Reims	49.26526	4.02853	FR	196565
Relizane	35.73734	0.55599	DZ	123255
